section,value,trades,win_rate,expectancy_points,expectancy_r,profit_factor,net_points,tp1_hit_rate,tp2_hit_rate,tp3_hit_rate,tp4_hit_rate,stop_rate,average_mfe,median_mfe,average_mae,median_mae,average_score,median_score,average_hold_minutes
dol_room_buckets,100+,261,0.28735632183908044,4.559386973180077,0.1816412523549347,1.2554607416948425,1190.0,0.4904214559386973,0.367816091954023,0.2413793103448276,0.18773946360153257,0.7049808429118773,43.00574712643678,27.25,28.171455938697317,28.25,76.95651716991479,76.0,14.524904214559387
dol_room_buckets,25-49,499,0.2985971943887776,2.4799599198396796,0.09967255330392116,1.1436656508489333,1237.5,0.4729458917835671,0.3186372745490982,0.20841683366733466,0.1282565130260521,0.6833667334669339,38.23196392785571,22.25,26.125250501002004,26.75,75.33286688195733,73.80896174863388,21.64128256513026
dol_room_buckets,50-74,274,0.26277372262773724,-0.8923357664233577,-0.036018976843863675,0.9503981335903028,-244.5,0.4562043795620438,0.30656934306569344,0.2116788321167883,0.13138686131386862,0.708029197080292,37.86587591240876,21.875,27.721715328467152,28.0,75.38140590298015,73.92775708995356,18.919708029197082
dol_room_buckets,75-99,156,0.23076923076923078,-0.22115384615384615,-0.012005831920340323,0.9884023867551895,-34.5,0.47435897435897434,0.3269230769230769,0.21794871794871795,0.15384615384615385,0.7564102564102564,40.26282051282051,22.875,27.38301282051282,27.625,76.3225660231689,74.51459072451401,14.935897435897436
dol_room_buckets,unknown,28,0.21428571428571427,0.8571428571428571,0.049036573392243564,1.0432627309598919,24.0,0.39285714285714285,0.32142857142857145,0.25,0.17857142857142858,0.7857142857142857,39.82142857142857,15.625,25.428571428571427,26.0,73.02420399865203,72.64749596122779,12.535714285714286
unswept_room_buckets,100+,292,0.2945205479452055,5.773116438356165,0.23026837967341765,1.3291034213480404,1685.75,0.4965753424657534,0.3595890410958904,0.23972602739726026,0.20205479452054795,0.6917808219178082,42.98544520547945,28.375,27.339041095890412,27.0,76.77141747587554,74.61639191350052,14.513698630136986
unswept_room_buckets,25-49,529,0.29111531190926276,1.6696597353497165,0.06841637628598778,1.0953087485500013,883.25,0.4820415879017013,0.32514177693761814,0.20982986767485823,0.12476370510396975,0.6937618147448015,38.900756143667294,23.5,26.515595463137995,27.0,75.14989027470972,73.79653338055252,21.46124763705104
unswept_room_buckets,50-74,247,0.24696356275303644,-1.7297570850202428,-0.07022449253124959,0.9055853267775261,-427.25,0.44534412955465585,0.3076923076923077,0.20242914979757085,0.12550607287449392,0.7206477732793523,37.40384615384615,21.25,27.661943319838056,27.75,75.52091188907359,74.0,18.497975708502025
unswept_room_buckets,75-99,135,0.22962962962962963,-1.7925925925925925,-0.07569847912015668,0.9065185900531144,-242.0,0.4074074074074074,0.28888888888888886,0.21481481481481482,0.14074074074074075,0.762962962962963,36.85740740740741,19.0,27.77037037037037,28.0,76.74841997267706,75.41151079136691,14.607407407407408
unswept_room_buckets,<25,15,0.4,18.183333333333334,0.7273333333333335,2.2002200220022003,272.75,0.6,0.4666666666666667,0.4,0.2,0.6,48.583333333333336,36.75,25.166666666666668,29.0,73.06713288319682,72.9900044550646,21.533333333333335
