segment,value,trades,win_rate,expectancy_points,expectancy_r,profit_factor,net_points,tp1_hit_rate,tp2_hit_rate,tp3_hit_rate,tp4_hit_rate,stop_rate,average_mfe,median_mfe,average_mae,median_mae,average_score,median_score,average_hold_minutes
level_group x setup_family,internal swing | continuation,61,0.3770491803278688,13.389344262295081,0.5321231673754464,1.8735294117647059,816.75,0.6229508196721312,0.36065573770491804,0.29508196721311475,0.2459016393442623,0.5901639344262295,48.0,35.25,22.790983606557376,25.25,73.49606680490623,71.72248462694844,19.934426229508198
level_group x setup_family,internal swing | reversal,511,0.2759295499021526,1.6418786692759295,0.06545613461673362,1.0918370139287963,839.0,0.4637964774951076,0.33463796477495106,0.21330724070450097,0.14090019569471623,0.7084148727984344,38.98825831702544,22.75,26.422700587084147,27.5,76.17698103201718,74.41566826289487,18.667318982387474
level_group x setup_family,overnight high/low | reversal,44,0.2727272727272727,2.6363636363636362,0.10476569821930655,1.1475357710651828,116.0,0.4772727272727273,0.3181818181818182,0.25,0.18181818181818182,0.7045454545454546,38.70454545454545,18.0,26.84090909090909,26.875,77.02829960148011,76.0,20.363636363636363
level_group x direction,Asia high/low | long,11,0.45454545454545453,11.113636363636363,0.42982683982683995,1.8288135593220338,122.25,0.6363636363636364,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.5454545454545454,46.38636363636363,43.25,20.772727272727273,26.0,77.25753940365747,73.59130434782608,30.0
level_group x direction,Asia high/low | short,1,0.0,-25.25,-1.01,0.0,-25.25,0.0,0.0,0.0,0.0,1.0,10.5,10.5,33.75,33.75,76.52960462206536,76.52960462206536,4.0
level_group x direction,London high/low | long,19,0.15789473684210525,-13.381578947368421,-0.5448523748395379,0.36357947434292864,-254.25,0.42105263157894735,0.3684210526315789,0.10526315789473684,0.0,0.8421052631578947,34.10526315789474,21.25,30.44736842105263,27.25,76.29902557505349,74.2,16.42105263157895
level_group x direction,London high/low | short,13,0.23076923076923078,5.038461538461538,0.19765182186234836,1.2802139037433156,65.5,0.6153846153846154,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.6923076923076923,51.75,35.25,23.384615384615383,25.75,75.47481133938831,74.206336834289,17.307692307692307
level_group x direction,PDH/PDL | long,8,0.125,-9.625,-0.38499999999999995,0.5643564356435643,-77.0,0.25,0.25,0.125,0.125,0.875,65.875,41.0,86.3125,48.625,78.51017167891405,74.66902532454932,6.625
level_group x direction,PDH/PDL | short,5,0.2,-10.2,-0.40800000000000003,0.49504950495049505,-51.0,0.6,0.2,0.2,0.0,0.8,36.45,32.75,27.65,28.25,75.04913362238094,74.4,19.8
level_group x direction,PMH/PML | long,70,0.2714285714285714,-3.0964285714285715,-0.12394227994227991,0.8316504854368932,-216.75,0.38571428571428573,0.2714285714285714,0.18571428571428572,0.07142857142857142,0.7285714285714285,33.339285714285715,18.5,28.089285714285715,27.625,75.73805163096569,73.7711122486813,17.885714285714286
level_group x direction,PMH/PML | short,39,0.20512820512820512,-5.82051282051282,-0.22253352618023564,0.7099968061322262,-227.0,0.3333333333333333,0.2564102564102564,0.20512820512820512,0.1282051282051282,0.7948717948717948,35.65384615384615,19.75,29.121794871794872,30.0,74.50891868991617,72.87465816971509,14.384615384615385
level_group x direction,external swing | long,186,0.2956989247311828,2.5336021505376345,0.10718734412731284,1.1461693548387097,471.25,0.45161290322580644,0.3333333333333333,0.22580645161290322,0.12903225806451613,0.6827956989247311,37.58467741935484,21.625,26.611559139784948,27.875,76.72527798656898,75.98158813486819,20.543010752688172
