section,value,trades,win_rate,expectancy_points,expectancy_r,profit_factor,net_points,tp1_hit_rate,tp2_hit_rate,tp3_hit_rate,tp4_hit_rate,stop_rate,average_mfe,median_mfe,average_mae,median_mae,average_score,median_score,average_hold_minutes
broken_timeframe,1m,68,0.35294117647058826,11.25,0.446904606027974,1.7040957202024851,765.0,0.6029411764705882,0.3382352941176471,0.27941176470588236,0.23529411764705882,0.6176470588235294,46.6764705882353,34.0,23.172794117647058,26.0,73.59025958382078,71.85233676782215,18.279411764705884
broken_timeframe,<missing>,117,0.28205128205128205,2.8311965811965814,0.11074187442314601,1.1567120047309285,331.25,0.48717948717948717,0.3504273504273504,0.23931623931623933,0.18803418803418803,0.717948717948718,41.96367521367522,23.5,27.91025641025641,28.25,73.03566952044625,71.75193253480862,15.991452991452991
break_delay_quartiles,nan,185,0.3081081081081081,5.925675675675675,0.23430439198600175,1.3425513631747519,1096.25,0.5297297297297298,0.34594594594594597,0.25405405405405407,0.20540540540540542,0.6810810810810811,43.695945945945944,28.75,26.16891891891892,27.0,73.23951884103798,71.81949173451764,16.832432432432434
follow_through_quartiles,"(1.749, 9.5]",18,0.4444444444444444,21.22222222222222,0.8371951783279015,2.60167714884696,382.0,0.6666666666666666,0.3888888888888889,0.3333333333333333,0.2777777777777778,0.5,51.75,34.625,19.72222222222222,20.5,72.8443303466858,71.72248462694844,24.61111111111111
follow_through_quartiles,"(15.0, 22.75]",18,0.3333333333333333,12.805555555555555,0.5122222222222224,1.7880341880341881,230.5,0.5555555555555556,0.3888888888888889,0.3333333333333333,0.2777777777777778,0.6111111111111112,49.30555555555556,36.375,23.02777777777778,25.5,73.8403016470544,71.63553115901868,14.666666666666666
follow_through_quartiles,"(22.75, 40.75]",16,0.3125,13.8125,0.5525000000000002,1.7956795679567956,221.0,0.6875,0.375,0.3125,0.3125,0.6875,54.15625,41.75,24.0,26.375,74.96982165465452,74.0,9.3125
follow_through_quartiles,"(9.5, 15.0]",16,0.3125,-4.28125,-0.17124999999999999,0.7533753375337534,-68.5,0.5,0.1875,0.125,0.0625,0.6875,30.53125,22.125,26.390625,27.625,72.76857058362606,71.60200657246877,24.1875
follow_through_quartiles,nan,117,0.28205128205128205,2.8311965811965814,0.11074187442314601,1.1567120047309285,331.25,0.48717948717948717,0.3504273504273504,0.23931623931623933,0.18803418803418803,0.717948717948718,41.96367521367522,23.5,27.91025641025641,28.25,73.03566952044625,71.75193253480862,15.991452991452991
displacement_score_quartiles,"(52.729, 75.981]",17,0.47058823529411764,29.13235294117647,1.1606417112299467,3.287528868360277,495.25,0.7647058823529411,0.5294117647058824,0.4117647058823529,0.35294117647058826,0.47058823529411764,63.338235294117645,51.75,20.75,18.0,73.21341581344193,71.96283292810818,20.0
displacement_score_quartiles,"(75.981, 85.101]",17,0.29411764705882354,0.9852941176470589,0.03465473145780059,1.0556478405315615,16.75,0.6470588235294118,0.35294117647058826,0.23529411764705882,0.11764705882352941,0.7058823529411765,44.85294117647059,29.75,26.08823529411765,27.5,73.63134151837369,73.45983263598326,19.529411764705884
displacement_score_quartiles,"(85.101, 88.435]",17,0.35294117647058826,14.044117647058824,0.561764705882353,1.893358278765201,238.75,0.6470588235294118,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.5882352941176471,46.1764705882353,36.0,21.352941176470587,26.0,74.75356109759929,70.5322033898305,21.176470588235293
displacement_score_quartiles,"(88.435, 100.0]",17,0.29411764705882354,0.8382352941176471,0.030557275541795718,1.0472245236122617,14.25,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.7058823529411765,32.338235294117645,15.5,24.5,26.0,72.76271990586822,71.66089569665974,12.411764705882353
displacement_score_quartiles,nan,117,0.28205128205128205,2.8311965811965814,0.11074187442314601,1.1567120047309285,331.25,0.48717948717948717,0.3504273504273504,0.23931623931623933,0.18803418803418803,0.717948717948718,41.96367521367522,23.5,27.91025641025641,28.25,73.03566952044625,71.75193253480862,15.991452991452991
break_rvol_quartiles,"(0.11699999999999999, 1.274]",17,0.23529411764705882,-2.676470588235294,-0.11468336616943424,0.8561264822134388,-45.5,0.47058823529411764,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.7058823529411765,37.161764705882355,22.0,23.985294117647058,27.5,73.04767768935697,72.1435962703327,16.941176470588236
break_rvol_quartiles,"(1.274, 1.635]",17,0.35294117647058826,19.602941176470587,0.7793606138107417,2.2563619227144205,333.25,0.6470588235294118,0.47058823529411764,0.4117647058823529,0.35294117647058826,0.5882352941176471,54.80882352941177,42.5,23.426470588235293,25.0,71.62523140358866,71.43686157454293,15.941176470588236
break_rvol_quartiles,"(1.635, 2.037]",17,0.4117647058823529,12.5,0.5,1.8415841584158417,212.5,0.8235294117647058,0.35294117647058826,0.29411764705882354,0.23529411764705882,0.5882352941176471,52.69117647058823,41.75,23.220588235294116,26.0,74.69389773244241,73.45983263598326,23.88235294117647
break_rvol_quartiles,"(2.037, 2.955]",17,0.4117647058823529,15.573529411764707,0.6229411764705883,2.0485148514851486,264.75,0.47058823529411764,0.29411764705882354,0.29411764705882354,0.23529411764705882,0.5882352941176471,42.044117647058826,23.75,22.058823529411764,26.0,74.9942315098951,74.0,16.352941176470587
break_rvol_quartiles,nan,117,0.28205128205128205,2.8311965811965814,0.11074187442314601,1.1567120047309285,331.25,0.48717948717948717,0.3504273504273504,0.23931623931623933,0.18803418803418803,0.717948717948718,41.96367521367522,23.5,27.91025641025641,28.25,73.03566952044625,71.75193253480862,15.991452991452991
year_2023_close_break,False,17,0.23529411764705882,-6.338235294117647,-0.25947712418300645,0.6692248656945511,-107.75,0.35294117647058826,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.7647058823529411,32.44117647058823,15.75,27.61764705882353,27.75,72.34307345301809,72.51911528189017,18.705882352941178
year_2023_close_break,True,29,0.3793103448275862,9.681034482758621,0.38340762608386536,1.6214720531267295,280.75,0.5517241379310345,0.3448275862068966,0.20689655172413793,0.1724137931034483,0.6206896551724138,43.12068965517241,34.0,22.439655172413794,26.5,73.22687905703805,71.64415349887133,28.275862068965516
year_2023_five_minute_close,False,39,0.3076923076923077,2.1923076923076925,0.0822489755210509,1.1263858093126387,85.5,0.46153846153846156,0.3076923076923077,0.1794871794871795,0.15384615384615385,0.6923076923076923,38.333333333333336,22.25,24.166666666666668,26.75,72.71750535039253,71.64415349887133,23.76923076923077
year_2023_five_minute_close,True,7,0.42857142857142855,12.5,0.5000000000000001,1.8663366336633664,87.5,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.5714285714285714,43.857142857142854,41.75,25.392857142857142,26.0,73.9184332414432,71.98312020460358,30.142857142857142
year_2023_retest_hold,False,46,0.32608695652173914,3.760869565217391,0.14581978359393447,1.222508038585209,173.0,0.4782608695652174,0.30434782608695654,0.1956521739130435,0.15217391304347827,0.6739130434782609,39.17391304347826,23.0,24.35326086956522,26.75,72.90025524685676,71.73182261669449,24.73913043478261
year_2024_close_break,False,14,0.42857142857142855,16.214285714285715,0.6485714285714287,2.123762376237624,227.0,0.5714285714285714,0.5,0.42857142857142855,0.2857142857142857,0.5714285714285714,51.57142857142857,50.375,24.464285714285715,25.625,72.19754324394651,72.54037344457078,19.357142857142858
year_2024_close_break,True,46,0.34782608695652173,7.951086956521739,0.3125873725816518,1.4925925925925927,365.75,0.4782608695652174,0.30434782608695654,0.2608695652173913,0.21739130434782608,0.6304347826086957,40.630434782608695,19.0,24.64673913043478,25.625,74.01592970486833,71.77834268522143,17.804347826086957
year_2024_five_minute_close,False,54,0.37037037037037035,9.152777777777779,0.36146331738437004,1.5859513930053348,494.25,0.5,0.35185185185185186,0.2962962962962963,0.2222222222222222,0.6111111111111112,42.699074074074076,21.875,25.083333333333332,25.625,73.34893233625861,71.77834268522143,18.88888888888889
year_2024_five_minute_close,True,6,0.3333333333333333,16.416666666666668,0.6566666666666667,1.9752475247524752,98.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,47.541666666666664,30.625,20.291666666666668,25.625,75.77600428020467,76.13523639607493,11.666666666666666
year_2024_retest_hold,False,60,0.36666666666666664,9.879166666666666,0.3909836523125998,1.627580730545262,592.75,0.5,0.35,0.3,0.23333333333333334,0.6166666666666667,43.18333333333333,22.375,24.604166666666668,25.625,73.59163953065321,71.85233676782215,18.166666666666668
year_2025_close_break,False,16,0.25,6.0625,0.23997395833333343,1.3211920529801324,97.0,0.625,0.3125,0.25,0.25,0.75,48.921875,42.25,27.4375,27.75,73.12366117249735,74.0,9.5625
year_2025_close_break,True,63,0.25396825396825395,3.7063492063492065,0.14825396825396842,1.1985122210414452,233.5,0.5714285714285714,0.38095238095238093,0.25396825396825395,0.20634920634920634,0.7301587301587301,46.15873015873016,35.0,28.66269841269841,30.75,73.1813062482137,71.60200657246877,11.634920634920634
year_2025_five_minute_close,False,70,0.24285714285714285,2.6107142857142858,0.10385119047619056,1.1377426041077823,182.75,0.5714285714285714,0.34285714285714286,0.22857142857142856,0.2,0.7428571428571429,44.49285714285714,35.125,29.07857142857143,30.75,72.95733512422674,71.70899006122197,11.428571428571429
year_2025_five_minute_close,True,9,0.3333333333333333,16.416666666666668,0.6566666666666668,1.9752475247524752,147.75,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.6666666666666666,64.02777777777777,70.75,23.25,27.5,74.82082374461658,71.96283292810818,9.555555555555555
year_2025_retest_hold,False,79,0.25316455696202533,4.1835443037974684,0.1668301687763714,1.223575173346863,330.5,0.5822784810126582,0.3670886075949367,0.25316455696202533,0.21518987341772153,0.7341772151898734,46.71835443037975,35.75,28.414556962025316,30.25,73.16963129616988,71.75193253480862,11.215189873417721
long_close_break,False,21,0.38095238095238093,10.130952380952381,0.3984986772486773,1.655119322555812,212.75,0.47619047619047616,0.38095238095238093,0.38095238095238093,0.23809523809523808,0.6190476190476191,46.0,24.75,26.166666666666668,27.5,72.94177494347784,74.0,15.476190476190476
long_close_break,True,54,0.25925925925925924,-1.8472222222222223,-0.07688342887698843,0.8997990959316926,-99.75,0.5185185185185185,0.25925925925925924,0.14814814814814814,0.12962962962962962,0.7222222222222222,37.004629629629626,25.625,29.28240740740741,28.125,73.77127911674495,71.74019371558869,20.037037037037038
long_five_minute_close,False,69,0.2898550724637681,1.815217391304348,0.06821401540383834,1.1027270863235596,125.25,0.4927536231884058,0.30434782608695654,0.21739130434782608,0.17391304347826086,0.6956521739130435,39.221014492753625,24.75,28.670289855072465,28.0,73.2085775351086,72.0,17.82608695652174
long_five_minute_close,True,6,0.3333333333333333,-2.0416666666666665,-0.08166666666666667,0.8787128712871287,-12.25,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,43.0,41.75,25.416666666666668,25.625,77.33908269912807,80.09901324545864,29.5
long_retest_hold,False,75,0.29333333333333333,1.5066666666666666,0.056223560838197954,1.08558985040712,113.0,0.5066666666666667,0.29333333333333333,0.21333333333333335,0.16,0.6933333333333334,39.52333333333333,25.25,28.41,27.75,73.53901794823017,72.06492515678167,18.76
short_close_break,False,26,0.23076923076923078,0.1346153846153846,0.005384615384615423,1.006930693069307,3.5,0.5384615384615384,0.3076923076923077,0.19230769230769232,0.19230769230769232,0.7692307692307693,41.93269230769231,37.25,26.98076923076923,28.0,72.26150611782622,72.30481971456388,16.03846153846154
short_close_break,True,84,0.34523809523809523,11.663690476190476,0.46416125541125564,1.7125454545454546,979.75,0.5476190476190477,0.40476190476190477,0.30952380952380953,0.25,0.6428571428571429,47.967261904761905,35.25,23.916666666666668,26.375,73.27482714775336,71.64875103398214,15.357142857142858
short_five_minute_close,False,94,0.30851063829787234,6.779255319148936,0.2690377176015473,1.3915514592933949,637.25,0.5425531914893617,0.3617021276595745,0.2553191489361702,0.2127659574468085,0.6808510638297872,44.776595744680854,35.25,25.045212765957448,26.5,72.8983687616665,71.60200657246877,16.138297872340427
short_five_minute_close,True,16,0.375,21.625,0.8650000000000002,2.37029702970297,346.0,0.5625,0.5,0.4375,0.375,0.625,56.90625,55.0,22.265625,26.75,73.83987349238194,71.87047279214987,11.875
short_retest_hold,False,110,0.3181818181818182,8.938636363636364,0.35572314049586795,1.523005319148936,983.25,0.5454545454545454,0.38181818181818183,0.2818181818181818,0.23636363636363636,0.6727272727272727,46.54090909090909,35.5,24.64090909090909,26.5,73.03531490431602,71.69589033409471,15.518181818181818
