section,value,trades,win_rate,expectancy_points,expectancy_r,profit_factor,net_points,tp1_hit_rate,tp2_hit_rate,tp3_hit_rate,tp4_hit_rate,stop_rate,average_mfe,median_mfe,average_mae,median_mae,average_score,median_score,average_hold_minutes
internal_pd,discount,653,0.2679938744257274,1.0501531393568146,0.04312275746813311,1.0577425058942405,685.75,0.45941807044410415,0.3215926493108729,0.21286370597243492,0.1439509954058193,0.7182235834609495,38.947166921898926,21.5,26.709418070444105,27.25,75.68921892144841,73.79039301310044,17.32771822358346
internal_pd,equilibrium,3,0.0,-18.25,-0.73,0.0,-54.75,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,12.166666666666666,1.0,26.0,25.0,78.16477651909386,78.0,19.666666666666668
internal_pd,premium,556,0.28597122302158273,2.193345323741007,0.08619914560574599,1.1250833376070568,1219.5,0.48201438848920863,0.3327338129496403,0.22122302158273383,0.14568345323741008,0.6942446043165468,39.79676258992806,23.375,27.52338129496403,27.5,75.86036799110848,74.135180125656,19.649280575539567
internal_pd,unknown,6,0.6666666666666666,53.666666666666664,2.146666666666667,7.376237623762377,322.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,79.58333333333333,89.5,24.416666666666668,23.125,74.05598268637173,73.98141646405409,26.0
external_pd,discount,671,0.26825633383010433,1.1169895678092399,0.044414305407198276,1.0612824758283763,749.5,0.4485842026825633,0.30849478390462,0.21758569299552907,0.14456035767511177,0.7198211624441133,37.903502235469446,20.75,26.822280178837556,27.5,75.9828854867631,74.0,17.444113263785393
external_pd,equilibrium,6,0.16666666666666666,-12.333333333333334,-0.5000694444444446,0.4091816367265469,-74.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.8333333333333334,25.5,11.0,27.583333333333332,28.5,80.7297650442909,81.91319354025595,16.333333333333332
external_pd,premium,523,0.2944550669216061,3.26434034416826,0.13075392604574057,1.1893263099528695,1707.25,0.5009560229445507,0.35564053537284895,0.22562141491395793,0.15296367112810708,0.6826003824091779,41.87906309751434,27.5,27.40057361376673,27.25,75.46484307555417,74.0,19.87189292543021
external_pd,unknown,18,0.16666666666666666,-11.680555555555555,-0.4672222222222222,0.41229909154437455,-210.25,0.5,0.2222222222222222,0.1111111111111111,0.05555555555555555,0.7777777777777778,32.47222222222222,25.375,26.38888888888889,26.875,74.73595022438934,73.96666666666667,14.38888888888889
internal_directional_pd,equilibrium,3,0.0,-18.25,-0.73,0.0,-54.75,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,12.166666666666666,1.0,26.0,25.0,78.16477651909386,78.0,19.666666666666668
internal_directional_pd,favorable,605,0.2545454545454545,-0.6355371900826446,-0.024856283024338725,0.9654591596110226,-384.5,0.46115702479338844,0.31735537190082647,0.2066115702479339,0.12892561983471074,0.7256198347107438,38.04297520661157,22.25,26.96776859504132,27.75,75.03336858345669,73.63894972533649,18.297520661157026
internal_directional_pd,unfavorable,604,0.2980132450331126,3.790976821192053,0.15086744505498448,1.2182013103037523,2289.75,0.478476821192053,0.3360927152317881,0.22682119205298013,0.1605960264900662,0.6887417218543046,40.63493377483444,22.75,27.199917218543046,27.0,76.50370292346163,74.57004558189787,18.49337748344371
internal_directional_pd,unknown,6,0.6666666666666666,53.666666666666664,2.146666666666667,7.376237623762377,322.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,79.58333333333333,89.5,24.416666666666668,23.125,74.05598268637173,73.98141646405409,26.0
external_directional_pd,equilibrium,6,0.16666666666666666,-12.333333333333334,-0.5000694444444446,0.4091816367265469,-74.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.8333333333333334,25.5,11.0,27.583333333333332,28.5,80.7297650442909,81.91319354025595,16.333333333333332
external_directional_pd,favorable,666,0.2627627627627628,0.16891891891891891,0.008466666877958159,1.0092808381628064,112.5,0.46846846846846846,0.32882882882882886,0.21621621621621623,0.13063063063063063,0.7177177177177178,39.132132132132135,22.5,27.00975975975976,27.75,75.50772498473921,73.79346319682648,18.713213213213212
external_directional_pd,unfavorable,528,0.30113636363636365,4.439867424242424,0.17527936005574288,1.2568759587990357,2344.25,0.4753787878787879,0.32954545454545453,0.22727272727272727,0.17045454545454544,0.6856060606060606,40.291666666666664,22.625,27.158617424242426,27.0,76.069098958895,74.0,18.248106060606062
external_directional_pd,unknown,18,0.16666666666666666,-11.680555555555555,-0.4672222222222222,0.41229909154437455,-210.25,0.5,0.2222222222222222,0.1111111111111111,0.05555555555555555,0.7777777777777778,32.47222222222222,25.375,26.38888888888889,26.875,74.73595022438934,73.96666666666667,14.38888888888889
pd_agreement,agree,936,0.2777777777777778,1.5280448717948718,0.0610179250103717,1.0857502585547911,1430.25,0.46794871794871795,0.3247863247863248,0.2168803418803419,0.14423076923076922,0.7029914529914529,39.2809829059829,22.25,27.138354700854702,27.25,75.46404137409456,73.81572081823494,18.863247863247864
pd_agreement,disagree,258,0.2751937984496124,2.443798449612403,0.09764770454952643,1.1357885102029828,630.5,0.4728682170542636,0.3372093023255814,0.22093023255813954,0.1511627906976744,0.7170542635658915,39.707364341085274,22.75,26.921511627906977,27.5,76.97026766716243,75.96266014326687,16.992248062015506
pd_agreement,unknown,24,0.2916666666666667,4.65625,0.18625000000000005,1.2737293325168402,111.75,0.5833333333333334,0.3333333333333333,0.25,0.16666666666666666,0.6666666666666666,44.25,34.75,25.895833333333332,26.75,74.56595833988496,73.96666666666667,17.291666666666668
dol_alignment,aligned,1189,0.27922624053826745,1.8282169890664424,0.07267692306854741,1.1027741333049657,2173.75,0.4735071488645921,0.3280067283431455,0.21783010933557612,0.1455004205214466,0.703111858704794,39.493271656854496,22.75,27.10681244743482,27.5,75.83479989274632,74.0,18.589571068124474
dol_alignment,neutral/unknown,28,0.21428571428571427,0.8571428571428571,0.049036573392243564,1.0432627309598919,24.0,0.39285714285714285,0.32142857142857145,0.25,0.17857142857142858,0.7857142857142857,39.82142857142857,15.625,25.428571428571427,26.0,73.02420399865203,72.64749596122779,12.535714285714286
dol_alignment,opposed,1,0.0,-25.25,-1.01,0.0,-25.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,26.75,26.75,70.0,70.0,1.0
internal_percentile_quartiles,"(-0.001, 0.371]",606,0.2755775577557756,1.7858910891089108,0.07173470595725019,1.099293545575485,1082.25,0.45874587458745875,0.3234323432343234,0.21122112211221122,0.1485148514851485,0.7095709570957096,38.87747524752475,21.25,26.43811881188119,27.25,75.78728516603296,73.8546329723225,17.54785478547855
internal_percentile_quartiles,"(0.371, 1.0]",606,0.2755775577557756,1.2677392739273927,0.05020569929602651,1.0712612758852584,768.25,0.4801980198019802,0.32838283828382836,0.22112211221122113,0.14026402640264027,0.7046204620462047,39.663778877887786,23.375,27.724009900990097,27.5,75.76043577178785,74.0,19.24917491749175
external_percentile_quartiles,"(-0.001, 0.362]",601,0.26455906821963393,0.9995840266222962,0.04034385841866723,1.0545999863670446,600.75,0.4475873544093178,0.30782029950083195,0.21797004991680533,0.1497504159733777,0.7221297836938436,38.118136439267886,20.75,26.918053244592347,27.25,76.05593806190396,74.0,17.164725457570714
external_percentile_quartiles,"(0.362, 1.0]",599,0.2938230383973289,2.974958263772955,0.118429426834502,1.171837708830549,1782.0,0.4941569282136895,0.35058430717863104,0.22203672787979967,0.14524207011686144,0.6861435726210351,41.03505843071786,26.0,27.23873121869783,27.5,75.50482288012414,74.0,19.8330550918197
internal_eq_distance_quartiles,"(-219.001, -27.781]",303,0.2376237623762376,1.1971947194719472,0.04788778877887793,1.0630567989222546,362.75,0.44884488448844884,0.3333333333333333,0.23102310231023102,0.1782178217821782,0.7491749174917491,40.11221122112211,21.25,27.858085808580856,27.75,76.13164798109482,73.82216710379227,12.874587458745875
internal_eq_distance_quartiles,"(-27.781, -6.75]",303,0.30033003300330036,1.4504950495049505,0.05931892677837724,1.083360993883067,439.5,0.46864686468646866,0.3102310231023102,0.18811881188118812,0.1188118811881188,0.6864686468646864,37.838283828382835,22.5,25.476897689768975,27.0,75.48491510525722,74.0,21.181518151815183
