section,value,trades,win_rate,expectancy_points,expectancy_r,profit_factor,net_points,tp1_hit_rate,tp2_hit_rate,tp3_hit_rate,tp4_hit_rate,stop_rate,average_mfe,median_mfe,average_mae,median_mae,average_score,median_score,average_hold_minutes
break_mode,neither,659,0.26100151745068284,0.05349013657056146,0.002739475329693333,1.002933344428726,35.25,0.45220030349013657,0.3171471927162367,0.2094081942336874,0.13201820940819423,0.7207890743550834,37.98786039453718,21.5,27.138846737481032,27.75,74.91160409951522,73.52342047688029,18.294385432473444
break_mode,close_and_wick,518,0.29922779922779924,3.9874517374517375,0.15885799255478347,1.2301585090676102,2065.5,0.48841698841698844,0.33976833976833976,0.22586872586872586,0.16602316602316602,0.6853281853281853,41.1269305019305,24.75,27.040057915057915,27.0,76.95222702989346,75.0923158464008,18.577220077220076
break_mode,wick_only,41,0.2682926829268293,1.75,0.06541783409365762,1.097025016903313,71.75,0.5609756097560976,0.34146341463414637,0.2682926829268293,0.12195121951219512,0.7073170731707317,42.33536585365854,27.5,26.28048780487805,28.0,74.4940019846901,74.0,18.926829268292682
confirmation_type,none,827,0.2708585247883918,1.2348851269649335,0.049661117227786794,1.0685483194334906,1021.25,0.46311970979443773,0.33373639661426846,0.21765417170495768,0.13905683192261184,0.713422007255139,39.37273276904474,22.25,27.679262394195888,27.5,75.0503442957042,73.54982817869416,18.437726723095526
confirmation_type,displacement,245,0.3183673469387755,5.3612244897959185,0.21215585013420962,1.3155745089795183,1313.5,0.49387755102040815,0.33877551020408164,0.24081632653061225,0.17551020408163265,0.673469387755102,41.28469387755102,24.25,25.127551020408163,26.5,77.9851819172413,77.47253011047795,18.30204081632653
confirmation_type,body_close,146,0.2465753424657534,-1.1113013698630136,-0.0429591893614748,0.9392378990731205,-162.25,0.4794520547945205,0.273972602739726,0.18493150684931506,0.136986301369863,0.7123287671232876,36.96917808219178,23.25,26.861301369863014,27.875,76.09075672716531,75.83029737962609,18.65068493150685
confirmation_delay,unknown,827,0.2708585247883918,1.2348851269649335,0.049661117227786794,1.0685483194334906,1021.25,0.46311970979443773,0.33373639661426846,0.21765417170495768,0.13905683192261184,0.713422007255139,39.37273276904474,22.25,27.679262394195888,27.5,75.0503442957042,73.54982817869416,18.437726723095526
confirmation_delay,0-1m,391,0.2915601023017903,2.9443734015345266,0.116895502905642,1.168496158068057,1151.25,0.4884910485933504,0.3145780051150895,0.21994884910485935,0.16112531969309463,0.6879795396419437,39.673273657289,23.75,25.774936061381073,27.0,77.27780064422062,76.14918961140403,18.43222506393862
reclaim,False,1200,0.275,1.5508333333333333,0.06181662071819685,1.0866427673541599,1861.0,0.4683333333333333,0.325,0.215,0.14583333333333334,0.7075,39.228125,22.25,27.12,27.25,75.77604565369802,74.0,18.3525
reclaim,True,18,0.4444444444444444,17.305555555555557,0.6997744845360825,2.23733862959285,311.5,0.6666666666666666,0.5,0.4444444444444444,0.16666666666666666,0.5555555555555556,55.541666666666664,47.125,23.59722222222222,29.125,75.05555555555556,75.5,24.0
fvg_state,neither,1144,0.27797202797202797,1.826048951048951,0.07312783502676705,1.1025389306794615,2089.0,0.47115384615384615,0.32867132867132864,0.2194055944055944,0.14685314685314685,0.7036713286713286,39.45236013986014,22.5,27.027097902097903,27.25,75.77856960679968,74.0,18.65472027972028
fvg_state,first_touch_and_hold,55,0.2727272727272727,0.4318181818181818,0.013780938022085559,1.0236259636906242,23.75,0.4727272727272727,0.3090909090909091,0.18181818181818182,0.12727272727272726,0.7272727272727273,38.231818181818184,22.0,27.62272727272727,28.5,75.17402098652374,74.0,15.036363636363637
fvg_state,first_touch_only,19,0.2631578947368421,3.1447368421052633,0.12419424850786771,1.1693834160170091,59.75,0.47368421052631576,0.3157894736842105,0.2631578947368421,0.15789473684210525,0.7368421052631579,44.06578947368421,21.5,27.92105263157895,31.25,76.6842105263158,78.0,15.105263157894736
entry_valid,False,1200,0.2791666666666667,1.9989583333333334,0.0799896872616004,1.1123220640569396,2398.75,0.4741666666666667,0.33,0.22,0.14833333333333334,0.7033333333333334,39.7475,22.75,27.021041666666665,27.25,75.78811565651696,74.0,18.501666666666665
entry_valid,True,18,0.16666666666666666,-12.569444444444445,-0.5117632850241546,0.3962641761174116,-226.25,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.0,0.8333333333333334,20.916666666666668,3.375,30.194444444444443,29.0,74.25088870095958,72.57653741624713,14.055555555555555
entry_valid_family,neither,1200,0.2791666666666667,1.9989583333333334,0.0799896872616004,1.1123220640569396,2398.75,0.4741666666666667,0.33,0.22,0.14833333333333334,0.7033333333333334,39.7475,22.75,27.021041666666665,27.25,75.78811565651696,74.0,18.501666666666665
entry_valid_family,both,8,0.125,-16.90625,-0.6964673913043479,0.2170767004341534,-135.25,0.125,0.125,0.125,0.0,0.875,14.15625,3.25,28.96875,28.125,74.95355548470692,72.57653741624713,9.25
entry_valid_family,continuation,8,0.25,-5.0625,-0.2025,0.7326732673267327,-40.5,0.375,0.25,0.125,0.0,0.75,27.90625,5.125,29.3125,34.25,72.54612541368111,70.77126573257425,18.75
entry_valid_family,reversal,2,0.0,-25.25,-1.01,0.0,-50.5,0.5,0.0,0.0,0.0,1.0,20.0,20.0,38.625,38.625,78.25927471508408,78.25927471508408,14.5
year_2023_break_mode,neither,181,0.30939226519337015,1.1864640883977902,0.04820482670394734,1.0699910372362096,214.75,0.4972375690607735,0.34806629834254144,0.20994475138121546,0.10497237569060773,0.6685082872928176,38.751381215469614,23.5,24.591160220994475,26.75,74.56938594213479,73.51505347917943,22.480662983425415
year_2023_break_mode,close_and_wick,152,0.32894736842105265,3.9029605263157894,0.15551668901804377,1.2358612463969785,593.25,0.5131578947368421,0.32894736842105265,0.19736842105263158,0.125,0.6578947368421053,39.29111842105263,27.125,24.46546052631579,26.5,77.22165960047629,75.21235268628544,24.69736842105263
year_2023_break_mode,wick_only,11,0.45454545454545453,17.727272727272727,0.7242045454545455,2.287128712871287,195.0,0.8181818181818182,0.5454545454545454,0.45454545454545453,0.2727272727272727,0.5454545454545454,61.84090909090909,50.25,22.386363636363637,25.5,73.26328813219537,73.0,30.363636363636363
year_2023_confirmation_type,none,221,0.3212669683257919,3.6233031674208145,0.14744081722933572,1.2168438155845915,800.75,0.5294117647058824,0.3755656108597285,0.22624434389140272,0.12217194570135746,0.6606334841628959,41.47963800904977,31.0,24.596153846153847,26.75,74.89234270307104,73.50967741935484,23.800904977375566
year_2023_confirmation_type,displacement,86,0.3372093023255814,4.5145348837209305,0.17528830924632108,1.2760888888888888,388.25,0.5116279069767442,0.3023255813953488,0.20930232558139536,0.1511627906976744,0.6511627906976745,39.25,27.125,23.476744186046513,26.5,77.89967044836783,76.0,23.988372093023255
year_2023_confirmation_type,body_close,37,0.2972972972972973,-5.027027027027027,-0.1980906713164778,0.7075471698113207,-186.0,0.43243243243243246,0.2702702702702703,0.13513513513513514,0.02702702702702703,0.6756756756756757,30.37837837837838,15.75,25.97972972972973,26.0,75.40724022471916,74.0,22.54054054054054
year_2023_confirmation_delay,unknown,221,0.3212669683257919,3.6233031674208145,0.14744081722933572,1.2168438155845915,800.75,0.5294117647058824,0.3755656108597285,0.22624434389140272,0.12217194570135746,0.6606334841628959,41.47963800904977,31.0,24.596153846153847,26.75,74.89234270307104,73.50967741935484,23.800904977375566
year_2023_confirmation_delay,0-1m,123,0.3252032520325203,1.6443089430894309,0.06297105493068246,1.0990329293671195,202.25,0.4878048780487805,0.2926829268292683,0.18699186991869918,0.11382113821138211,0.6585365853658537,36.58130081300813,23.75,24.229674796747968,26.5,77.14991501523774,76.0,23.552845528455286
year_2023_reclaim,False,339,0.31563421828908556,2.3053097345132745,0.0923410335225874,1.1368711414685406,781.5,0.5073746312684366,0.3392330383480826,0.20353982300884957,0.11504424778761062,0.6666666666666666,39.067109144542776,26.0,24.607669616519175,26.75,75.71872355236856,73.96835664109987,23.52212389380531
year_2023_reclaim,True,5,0.8,44.3,1.8052499999999998,9.772277227722773,221.5,1.0,0.8,0.8,0.4,0.2,84.55,99.0,14.8,13.5,74.4,73.0,36.6
year_2023_fvg_state,neither,323,0.32507739938080493,3.238390092879257,0.1305295331508515,1.195185668968091,1046.0,0.5201238390092879,0.35294117647058826,0.21981424148606812,0.12074303405572756,0.6563467492260062,40.19969040247678,28.25,24.428018575851393,26.75,75.73017182941545,73.96253033178772,23.987616099071207
year_2023_fvg_state,first_touch_and_hold,14,0.2857142857142857,-2.982142857142857,-0.12722706025485042,0.8328328328328328,-41.75,0.5,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.7142857142857143,32.375,26.0,24.964285714285715,26.125,74.48584166798206,73.1962962962963,23.0
year_2023_fvg_state,first_touch_only,7,0.2857142857142857,-0.17857142857142858,-0.007142857142857085,0.9900990099009901,-1.25,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.7142857142857143,32.67857142857143,21.5,25.178571428571427,27.5,76.71428571428571,78.0,12.428571428571429
year_2024_break_mode,close_and_wick,170,0.2823529411764706,-0.12205882352941176,-0.006393049617012542,0.9931262939958592,-20.75,0.4235294117647059,0.3058823529411765,0.19411764705882353,0.12352941176470589,0.7,34.99411764705882,17.375,25.133823529411764,27.0,76.93394230159909,75.29103188951265,19.88235294117647
year_2024_break_mode,neither,204,0.2696078431372549,0.7058823529411765,0.0314352491054386,1.0393227744401967,144.0,0.46078431372549017,0.3137254901960784,0.21568627450980393,0.13725490196078433,0.7058823529411765,38.71936274509804,22.625,26.231617647058822,27.0,74.94412498983938,73.67404412624589,20.897058823529413
year_2024_break_mode,wick_only,14,0.21428571428571427,-4.071428571428571,-0.17442176870748297,0.7917808219178082,-57.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.7857142857142857,34.80357142857143,17.875,26.232142857142858,28.5,75.07921720922864,74.37460598495615,17.214285714285715
year_2024_confirmation_type,displacement,77,0.2987012987012987,0.5681818181818182,0.020400740772805008,1.0322402358142961,43.75,0.4675324675324675,0.33766233766233766,0.19480519480519481,0.1038961038961039,0.7012987012987013,36.435064935064936,20.0,24.733766233766232,26.25,78.56458203448818,78.0,20.233766233766232
