section,value,trades,win_rate,expectancy_points,expectancy_r,profit_factor,net_points,tp1_hit_rate,tp2_hit_rate,tp3_hit_rate,tp4_hit_rate,stop_rate,average_mfe,median_mfe,average_mae,median_mae,average_score,median_score,average_hold_minutes
confidence_quartiles,"(0.625, 0.969]",275,0.29818181818181816,2.78,0.10976344247078146,1.1608457816116138,764.5,0.49818181818181817,0.3563636363636364,0.24,0.14909090909090908,0.6836363636363636,41.28272727272727,25.25,26.624545454545455,27.5,76.79642741661593,74.0,19.78181818181818
distance_quartiles,"(24.999, 37.75]",302,0.30132450331125826,2.4735099337748343,0.09879892447371118,1.1439722463139637,747.0,0.4867549668874172,0.3211920529801324,0.20860927152317882,0.1291390728476821,0.6821192052980133,38.58360927152318,23.625,25.134933774834437,27.0,75.68744284417876,73.98417832054994,22.09271523178808
distance_quartiles,"(37.75, 57.25]",294,0.2789115646258503,1.2831632653061225,0.05279897499166188,1.0723116733755031,377.25,0.4387755102040816,0.2925170068027211,0.2108843537414966,0.1326530612244898,0.6972789115646258,37.33078231292517,20.5,27.53061224489796,27.375,75.04372390303025,73.79676293087776,20.32312925170068
distance_quartiles,"(57.25, 93.5]",298,0.25838926174496646,-0.1644295302013423,-0.007857585142900737,0.9909493904691541,-49.0,0.48322147651006714,0.3422818791946309,0.21476510067114093,0.14093959731543623,0.7181208053691275,39.71728187919463,23.75,27.671140939597315,28.125,75.37628278619889,73.82780629716814,17.620805369127517
distance_quartiles,"(93.5, 1124.0]",296,0.27702702702702703,3.6258445945945947,0.14319002723810106,1.2003640436852423,1073.25,0.4831081081081081,0.3547297297297297,0.23648648648648649,0.17905405405405406,0.7162162162162162,42.213682432432435,25.75,28.12837837837838,28.125,77.21277782349739,76.0,14.20945945945946
year_2023_alignment,aligned,335,0.32238805970149254,2.5507462686567166,0.10142339196768453,1.1530196534897255,854.5,0.5104477611940299,0.34328358208955223,0.20597014925373133,0.11343283582089553,0.6597014925373135,39.26119402985075,26.75,24.478358208955225,26.75,75.792421287033,74.0,23.83283582089552
year_2023_alignment,neutral/unknown,8,0.375,21.71875,0.9203780068728524,2.3844621513944224,173.75,0.75,0.5,0.5,0.375,0.625,64.125,71.875,23.625,26.0,72.52326913711067,72.0193040036892,21.5
year_2023_alignment,opposed,1,0.0,-25.25,-1.01,0.0,-25.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,26.75,26.75,70.0,70.0,1.0
year_2023_target_category,<missing>,8,0.375,21.71875,0.9203780068728524,2.3844621513944224,173.75,0.75,0.5,0.5,0.375,0.625,64.125,71.875,23.625,26.0,72.52326913711067,72.0193040036892,21.5
year_2023_target_category,equal_highs_lows,48,0.3541666666666667,7.010416666666667,0.2777655319403031,1.4433465085639,336.5,0.6458333333333334,0.3125,0.1875,0.1875,0.625,44.109375,36.625,24.942708333333332,26.25,76.1671369949563,73.98126516589386,28.5625
year_2023_target_category,external_swings,163,0.3006134969325153,1.4294478527607362,0.0595849060590937,1.0840245221781464,233.0,0.49079754601226994,0.34355828220858897,0.20245398773006135,0.11042944785276074,0.6687116564417178,38.533742331288344,22.0,24.43558282208589,26.75,75.43939692902502,73.96835664109987,22.88957055214724
year_2023_target_category,loh_lol,1,1.0,67.0,2.7628865979381443,inf,67.0,1.0,1.0,1.0,0.0,0.0,80.5,80.5,3.0,3.0,78.69933422450963,78.69933422450963,59.0
year_2023_target_category,onh_onl,19,0.3684210526315789,7.7368421052631575,0.3081028351551458,1.492875104777871,147.0,0.47368421052631576,0.3684210526315789,0.3684210526315789,0.15789473684210525,0.631578947368421,44.723684210526315,24.25,24.61842105263158,26.75,77.04027777821598,76.0,19.42105263157895
year_2023_target_category,pdh_pdl,39,0.358974358974359,-1.2179487179487178,-0.054920634920634905,0.923969587835134,-47.5,0.5128205128205128,0.3076923076923077,0.15384615384615385,0.02564102564102564,0.6410256410256411,34.51923076923077,29.75,24.724358974358974,26.5,77.25185066347788,77.23557804632833,27.256410256410255
year_2023_target_category,pmh_pml,7,0.14285714285714285,-16.428571428571427,-0.6571428571428571,0.24092409240924093,-115.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.8571428571428571,34.07142857142857,41.25,31.5,29.25,76.24256400627766,73.94562482491013,15.714285714285714
year_2023_target_category,weekly_high_low,59,0.3220338983050847,3.5296610169491527,0.13638670143095472,1.2076271186440677,208.25,0.4406779661016949,0.3728813559322034,0.22033898305084745,0.11864406779661017,0.6779661016949152,37.970338983050844,21.5,23.58050847457627,26.25,74.89545966164204,73.0,21.728813559322035
year_2024_alignment,aligned,378,0.2804232804232804,0.8432539682539683,0.03434938523998037,1.047560429722471,318.75,0.4523809523809524,0.3148148148148148,0.21428571428571427,0.12962962962962962,0.6984126984126984,37.52248677248677,21.25,25.640873015873016,27.0,75.89672951217408,74.0,20.682539682539684
year_2024_alignment,neutral/unknown,10,0.0,-25.25,-1.01,0.0,-252.5,0.1,0.1,0.0,0.0,1.0,15.15,12.0,29.9,27.0,72.95169745264838,72.32374798061389,6.6
year_2024_target_category,<missing>,10,0.0,-25.25,-1.01,0.0,-252.5,0.1,0.1,0.0,0.0,1.0,15.15,12.0,29.9,27.0,72.95169745264838,72.32374798061389,6.6
year_2024_target_category,asia_high_low,1,0.0,-25.25,-1.01,0.0,-25.25,0.0,0.0,0.0,0.0,1.0,10.25,10.25,50.5,50.5,71.16295336787564,71.16295336787564,0.0
year_2024_target_category,equal_highs_lows,44,0.3181818181818182,2.6136363636363638,0.10159960852544585,1.1586206896551725,115.0,0.45454545454545453,0.3409090909090909,0.20454545454545456,0.11363636363636363,0.6363636363636364,36.75,18.0,26.47159090909091,26.5,75.70354745721113,73.9046372663388,23.022727272727273
year_2024_target_category,external_swings,173,0.2138728323699422,-3.5303468208092488,-0.1387479980687514,0.8184453032104637,-610.75,0.4393063583815029,0.2947976878612717,0.20809248554913296,0.11560693641618497,0.7687861271676301,36.58670520231214,21.25,26.61416184971098,27.5,75.9955549601837,74.0,19.208092485549134
year_2024_target_category,loh_lol,1,1.0,67.0,2.7628865979381443,inf,67.0,1.0,1.0,1.0,0.0,0.0,80.5,80.5,3.0,3.0,78.69933422450963,78.69933422450963,59.0
year_2024_target_category,onh_onl,25,0.36,3.18,0.1207238095238095,1.206896551724138,79.5,0.48,0.36,0.24,0.12,0.6,39.43,22.5,22.67,25.75,76.52672401160731,76.0,22.44
